"","padj.MM.purple","padj.MM.darkgrey","padj.MM.darkturquoise","padj.MM.salmon","padj.MM.orange"
"N_EPSTI1",5.69108996076081e-50,0.000672905318241253,2.06449236534741e-15,0.00298461842384854,0.115352252912275
"N_IFI44",2.22906988974777e-49,0.00119585301130317,1.1462716327565e-16,0.00236867540631109,0.0576007768946538
"N_DEFA3",0.755027100687995,0.153953134865919,0.981602485490621,0.853073669284285,0.203280398937937
"N_CMPK2",3.06143470584398e-54,0.000879539698795272,1.04958475220273e-13,0.00103084543306357,0.111718559382592
"N_ISG15",2.56732131505309e-57,0.0016451766160006,1.25837449132199e-13,0.00309215443561237,0.221180407061489
"N_IFIT1",1.0674241723789e-45,0.0055198215025217,8.35162269726737e-10,0.00391119428643405,0.391404982694829
"N_LY75-CD302",0.288379397474753,0.532916710770075,0.935580887798847,0.680209893626328,0.414975296051322
"N_CLEC12A",0.876975984505299,0.379781559400218,0.143019408537509,0.996169090059134,0.102678775691183
"N_HLA-DQB1",0.996878518253743,0.97757859653454,0.180005981114391,0.978390990610135,0.104486860090084
"N_HIST2H3A",0.687914309077164,0.643182942799164,0.33213429746225,0.0368410861763833,0.180087554244548
"N_BTNL3",0.00759076696666644,0.438570932552868,0.312575929040296,0.0896433075506965,0.820903032780982
"N_MTCO1P12",0.995753006762722,0.162742138873736,0.226728318102612,0.769067701334263,0.279695184897359
"N_DDX60",2.68980885464364e-55,0.00113353923460596,4.48793889343964e-15,0.00137028240217398,0.0671160007254161
"N_XAF1",1.31414949567111e-52,0.000929869712025657,1.52155999088205e-16,0.00309399090767509,0.0427071927374696
"N_MX1",1.41243208882446e-40,0.00306357658365806,4.72939611740895e-13,0.00298800111777345,0.0791251674650334
"N_IGKC",0.110119363808546,0.0344609065857787,1.1017140758232e-12,0.148963784852332,0.0024448464494883
"N_CFD",0.0401534565810221,0.931975756997256,0.61018490860455,0.773922406790119,0.250835891227815
"N_HLA-C",0.00105454693920573,0.374601372548173,0.503469322613692,0.914152434128619,0.748444122082227
"N_HERC5",1.74331690782649e-53,0.00490184741669853,1.86053921862572e-11,0.00345382851099815,0.307061083795747
"N_AC123912.2",0.917000896263586,0.758835485061298,0.0355564014089425,0.84073562492967,0.119242405611438
"N_HIST2H3C",0.639038368309506,0.563486274692983,0.0842282231144384,0.836067637757954,0.5209526137695
"N_DDX3Y",0.450389837213846,0.385182669174381,0.153548189879611,0.159930387878586,0.301808484581065
"N_IGHM",0.379209981978755,0.0244136685458389,1.52376906370191e-09,0.237561469271381,0.00538494489683112
"N_IFI6",6.49634891199049e-52,0.0026417926917338,2.88202563578302e-11,0.00871580262334289,0.274648646261523
"N_RNVU1-7",0.733614367478512,0.648944030584209,0.88358643461147,0.249415154863186,0.238972510047104
"N_JCHAIN",0.260136731791355,0.0136836121307887,1.00753508189686e-11,0.0947423136786749,0.00229661194445683
"N_OTOF",3.01195350561366e-23,0.000743075493359585,5.50478802836779e-13,0.00755712841147079,0.140831056774024
"N_HBB",0.786918894955452,0.372720667054796,0.84534862922737,0.929399990909987,0.11884600447371
"N_IGHG1",0.106585215888251,0.0122776418126749,9.90987093579413e-13,0.031320906344131,0.00185714939861879
"N_IFIT3",8.16321738911186e-52,0.0135090604426196,7.04877270083898e-08,0.00297494334309038,0.842380454410364
"N_USP18",1.4797620014031e-31,1.1808342219739e-05,9.83599788477445e-24,0.000831398672813407,0.0416779178560383
"N_TREML4",0.969931372487432,0.183549327191785,0.379010009152784,0.871406898544224,0.181832468382049
"N_RGPD2",0.927314850163342,0.232835300085359,0.285966188448156,0.692339860337653,0.585115602751526
"N_UTY",0.456782980709455,0.457946833708591,0.160485681576501,0.167310044632997,0.287557891272028
"N_NECTIN2",0.102952527446768,0.637701107778711,0.560758896323122,0.567986117692149,0.327801199568336
"N_AC018755.2",0.466251571799418,0.944701035181573,0.443816156271026,0.620369094379434,0.0114210832829791
"N_IGLC2",0.166973410440187,0.0496579296252915,5.62561974585858e-11,0.109673697444328,0.00570746479232681
"N_MT-RNR2",0.727137228084986,0.698976577340441,0.769513545364805,0.647859140892734,0.131573444310801
"N_CXCL8",0.903034681760712,0.189074223042151,5.24786328198931e-05,0.648123451338594,9.93630255619135e-05
"N_OASL",9.57680364237631e-40,0.0147986589714069,1.32562365783878e-06,0.00580029409825855,0.966165627788301
"N_DEFA1",0.590784140582138,0.0443135037895883,0.183988782233952,0.538964585861776,0.00100143704577467
"N_SPATS2L",2.59207234802314e-39,0.000203569553427153,3.03301201433555e-16,0.00200937060717015,0.210602738468165
"N_KIAA1324",0.48014268684911,0.462484199647057,0.000170572723580678,0.0933087292905605,0.167962129004157
"N_IGLC3",0.689038535523495,0.19979206250889,9.06000801670921e-10,0.327593028580713,0.000926423544594162
"N_GOLGA8A",0.793270082626555,0.0504943363591946,0.00534269742373415,0.00837665467606234,0.0936470105279641
"N_EIF1AY",0.424131562044929,0.513961514045085,0.145535199296914,0.0891569061053118,0.26086021983403
"N_IGHA1",0.354956525140957,0.0464074689454792,2.82936649631168e-11,0.213378510729406,0.0048509933376489
"N_IFIT2",3.26722254767644e-39,0.0911575300079628,7.02972042683322e-05,0.0117096707539162,0.613988795403454
"N_FOSB",0.305249438345502,0.513688650775795,0.00640298479666825,0.919933707913683,0.0452556662293118
"N_HBA2",0.658922401591168,0.505629446285615,0.705900963250575,0.821419461626288,0.212206858548733
"N_AGRN",1.00268416339864e-31,0.00122820360620654,6.13791455507529e-13,0.00531485697993581,0.218764417359208
"N_MS4A1",0.861520304866992,0.0405800558576335,7.8260169012028e-08,0.788900416752205,8.11686706818035e-05
"N_LAP3",6.72066883145338e-26,0.000625670177403002,1.05534362591033e-11,0.0523676390482328,0.0172910218910615
"N_SLFN5",4.47779124863001e-16,0.000363768057446594,2.33016367930322e-18,0.00473151511594155,0.0110667538255755
"N_G0S2",0.67994786740115,0.276819944139324,0.0017465372259984,0.472231148108139,0.000124928590769996
"N_IGHG2",0.0433442921006144,0.0250668790348577,2.88260714594282e-11,0.0893097745900747,0.00309140376996328
"N_IFIT5",6.25028763490563e-48,0.00465122676054025,2.40042203242978e-11,0.0015256226743294,0.265520535090981
"N_LTF",0.209150113091833,0.14036050441593,0.543418636254985,0.817636485841271,0.00961652643656621
"N_RTP4",2.82076561629001e-45,0.00834610645271061,4.05853242720664e-15,0.00802707631898143,0.0946592430401882
"N_NAMPTP1",0.940916676933823,0.18525686575779,5.36130023508834e-06,0.924434760887533,9.09202308801085e-05
"N_CST7",0.957968657482714,0.988105180508095,0.0198437726295075,0.764706147196111,0.0270544815195741
"N_MT-RNR1",0.943457100883354,0.913060622924028,0.77771311670395,0.711484758457954,0.415899442359254
"N_AL669918.1",0.322108312091553,0.978834771244121,0.0105061842132965,0.788435179865004,0.7535949487364
"N_S100P",0.742418589636895,0.207900759794989,0.00130046163222139,0.849945013870496,0.00238872465424274
"N_GBP5",1.09451050998727e-20,0.463220327039043,0.0573688847124411,0.125562164223985,0.491643911125962
"N_AL627309.6",0.821307082230352,0.18459279443988,0.00035730981950684,0.410951881286568,0.0434099904818364
"N_MT2A",2.05996557176634e-34,0.00890392190468471,1.65046218255082e-10,0.0225951316964662,0.511872662065861
"N_XIST",0.673174607911824,0.124396010477218,0.000572906236214818,0.0301846348153161,0.0106144334238562
"N_TXNDC5",0.506145236645898,0.0229637955401413,4.0456302641957e-12,0.147580854989946,0.000650784361636801
"N_HLA-DRB5",0.723308537712344,0.0126491296754635,3.46516626571607e-08,0.687082605193176,7.20044316460048e-06
"N_IFITM3",2.03040691174308e-10,0.853793288037217,0.356546530771729,0.693198707343091,0.10822287684771
"N_DEFA1B",0.884992910219054,0.10568665573229,0.887933524188782,0.704559515880882,0.853368944916817
"N_HLA-H",0.175349657462893,0.498171381975076,0.709300058929553,0.403671497861685,0.677973416479053
"N_CD93",0.178228558220647,0.0536306925713703,1.74209678488456e-09,0.640641727938765,0.00841632316271032
"N_C4BPA",0.900012077608718,0.932304184467225,0.186945801515083,0.198687900628836,0.401302267462657
"N_HBA1",0.990513224107918,0.153513149347714,0.734044770443062,0.587874380569523,0.0596589758527203
"N_RPS17",0.740152938975265,0.826564371616325,0.0288225036082532,0.477262075790755,0.0142543223531675
"N_IGHA2",0.397609954124537,0.00967795983740333,1.08535805364043e-09,0.440107033494127,0.00528718633599209
"N_HES4",4.98695571649646e-27,0.0488404778280156,1.80712022061234e-09,0.0936758588635248,0.703094496090837
"N_HIST2H2BE",0.474912487447171,0.803903058377904,0.897560552665593,0.181559941360656,0.764059774389936
"N_RGPD1",0.633514196002966,0.300411020149836,0.146260614275404,0.617529838279702,0.822527739513187
"N_TRIM22",3.4859701249673e-46,0.0190170522305887,1.13650555370189e-12,0.0136593333232603,0.113324346801059
"N_DHX58",1.23778903843321e-50,0.00110623431427136,3.06947818211769e-16,0.00420545081405433,0.0549259789763005
"N_SIGLEC1",1.36876506633418e-27,0.000450568941525561,3.28344439492989e-15,0.00685143083351973,0.203057106994298
"N_HLA-DRB1",0.726074651199612,0.0111088918640171,1.80255870469079e-07,0.701933299781212,4.83450841572711e-05
"N_S100A12",0.834071081105198,0.00620501496546071,2.80020334041623e-06,0.666348975496931,0.00093854159780711
"N_GBP1",6.41917098479077e-29,0.25824196447576,0.000923464301729433,0.0131960192983498,0.801299442706292
"N_OLFM4",0.723308537712344,0.536574872078166,0.862662145843803,0.596210104693112,0.19894649122235
"N_PTGS2",0.984091954276759,0.00669186383253463,3.19841674420172e-08,0.931746483995738,0.000492959416244826
"N_CHI3L1",0.628810961252392,0.00390260972155482,1.29123745883508e-07,0.957124495019711,0.000334828408820012
"N_IGLC1",0.25928034483661,0.00653107020794324,1.54814765294038e-12,0.150618384621404,3.51823446336406e-05
"N_ZCCHC2",4.85743879761755e-40,0.0288120566185724,1.36902416038039e-07,0.0180710847145619,0.629636169292384
"N_HERC6",9.42552002421938e-49,0.00188576171297065,7.76630250352649e-20,0.00304212942419037,0.0151731778381386
"N_SERPING1",1.56613610563491e-31,0.0340810847348075,1.18593656217076e-05,0.0766559605320326,0.812324444553266
"N_RNU2-2P",0.23770166145189,0.402056713182885,0.0775041409039984,0.00597066418697957,0.679540216533654
"N_HLA-DPA1",0.870697537291383,0.0228665501265533,5.6303824176163e-05,0.383162578075478,0.0219170476596229
"N_S100A8",0.654549419159204,0.0111532750273159,1.10636646605275e-06,0.853950806807346,2.22611207467183e-06
"N_TMTC1",0.593521331391078,0.396468427155862,0.0271470444567653,0.46128323126251,0.22205648322688
"N_AFAP1",0.466668434077633,0.0357067192389973,0.0377308014738114,0.726164633581772,0.741556766513878
"N_PARP12",2.08141701346742e-52,0.00254611535486042,7.71056811663133e-17,0.00438353177688292,0.0487186367496536
"N_IGKV3-20",0.300439268586665,0.0328583066051667,1.03878509863028e-12,0.173401075213978,0.00141198468261267
"N_SIK1",0.594848993534006,0.0132778908953167,0.000955037080018589,0.776580884757696,0.111330109926226
"N_SOCS3",0.721209271368256,0.101661666569584,0.000432649958351615,0.0493970521084813,8.67619347585979e-06
"N_RNU2-59P",0.123479099982051,0.397058678177936,0.0365929958947478,8.07150323336536e-08,0.242050350669682
"N_IL18RAP",0.116507489577413,0.00765265639663658,0.0203753849113108,0.85669640642324,0.000162157102687129
"N_WLS",0.089969127153688,0.0159236853287348,1.39510682174669e-07,0.921114399417698,0.0370894371353914
"N_AL627309.2",0.898685105440106,0.927111179574596,0.708500317493681,0.839496228827314,0.560434554327139
"N_S100A9",0.41469917346329,0.0454443628562573,8.08049943016632e-06,0.970837211854652,1.29499039785597e-06
"N_FCGR3B",0.042533657881632,0.121333817632459,0.000182776715041486,0.91291452344452,1.7270611171595e-06
"N_HLA-DRA",0.208755362513083,0.00482451509394149,4.03156675050448e-09,0.250344427438234,0.000321376946986118
"N_RNU5A-1",0.104593857916855,0.833089801426037,0.171441555616229,1.41351996376108e-10,0.704251859758339
"N_BATF2",2.7305019010821e-28,0.0187930486273616,0.000156587841559864,0.0227859821059504,0.732390734162251
"N_C3AR1",0.0169452920233033,0.902418931908106,0.668730785702664,0.680940941156247,0.124571653145067
"N_IGLV2-14",0.414789450730607,0.00295136518903399,2.7174446865558e-10,0.491304615058763,0.0100017577893776
"N_EIF3CL",0.0726787924372057,0.046482170817525,8.44261412069659e-06,0.0219450504768339,0.139178321242846
"N_PNPT1",3.11835066916789e-35,0.000210885391310069,8.33754335678172e-19,0.0010137457820833,0.0543245739831077
"N_AC134669.1",0.0463381697306099,0.956613993114727,0.979509556313624,0.777322875814835,0.957020451220941
"N_IGKV1-5",0.333383485253218,0.189671359210298,4.51500032343381e-12,0.115337829289834,0.000176639758985493
"N_FOS",0.9537099562402,0.0622467233357921,3.1279618636621e-07,0.357264468847981,0.000172246485674799
"N_AL732372.3",0.537763093393245,0.661565262023314,0.0469634089842822,0.463441369440106,0.0380589106315334
"N_BANK1",0.724001518499953,0.00779427301166529,1.17851494946418e-07,0.501667459412285,9.05074376777919e-06
"N_HLA-DQA1",0.796822761626591,0.163394327851248,5.91377115306996e-06,0.683120959619815,2.33063298735087e-05
"N_MS4A7",0.99615144614503,0.603666397763263,0.695115464006884,0.400149875668441,0.369911133624429
"N_ADARB2",0.000617548241906531,0.248007751756896,0.000403841766321164,0.536990519496169,0.639603856354493
"N_NKX3-1",0.288457716554763,0.476530638950072,0.100836119247436,0.279505918266863,0.357874045871624
"N_MT-CO1",0.202447061539111,0.953676822579404,0.806524745324324,0.32533255656836,0.546087191447552
"N_AHNAK",0.809199900615227,0.0848668562094237,0.000943474972761052,0.534122892369076,0.0403087368252571
"N_GBP4",1.09034782575265e-32,0.00252453067710537,1.29114824098808e-07,0.00759776252912669,0.357596865913063
"N_HLA-DPB1",0.998370839760843,0.0332205298120772,4.74482567122127e-06,0.133846869635293,0.016831474793053
"N_CD79B",0.8782490448903,0.0234203693850062,9.02496581372924e-07,0.528064823506175,0.000526370433383891
"N_HERC2",0.925474704404735,0.197613943132442,0.0388480965842577,0.627261818356564,0.284092377306697
"N_CD52",0.984076176693918,0.0672242519215142,2.72362975951566e-06,0.355826776399991,0.00835449126344415
"N_CD79A",0.997676955011192,0.0156570487275192,5.04389290766279e-10,0.604316790754145,2.36418067697846e-05
"N_APOBEC3B",0.000594436634351985,0.0476715578282083,0.0305767147199436,0.987513038496286,0.751507420813037
"N_IGKV1D-39",0.848630225779637,0.0911997174621559,3.69812592743684e-11,0.333655774106786,0.000722619055416907
"N_LYZ",0.103698349535731,0.99051250786434,0.951814219281262,0.426042480057328,0.0954462325997141
"N_PAM",0.421946399240116,0.421908352217954,0.842454026498586,0.915581843164519,0.3370489159273
"N_AL662899.2",0.940234262613737,0.838240269250871,0.807794487459935,0.827190222766743,0.0615018045560778
"N_ARL17A",0.768020225987824,0.781887135895013,0.330614915143657,0.942944375053144,0.0289498144595255
"N_NOD2",0.0558544382935513,0.220363785516541,0.383413921483955,0.556415100812286,0.0939815532768929
"N_MT-ND3",0.102941464749368,0.89885150795686,0.780045643590847,0.0553672645979197,0.99267148465195
"N_PLSCR1",7.10796769853697e-19,0.247345681118751,1.13209726842635e-05,0.243832245059564,0.856730633547897
"N_TCL1A",0.911277841614008,0.0793397170551579,3.04687646939417e-07,0.649134057841462,4.587812161852e-05
"N_TTN",0.328760393851419,0.0221545641287937,0.000203876115314798,0.575298998715235,0.00524448895150645
"N_TREX1",5.21765038154179e-35,0.000449526141674862,5.01622386181084e-11,0.0111289373902997,0.416356313763382
"N_LINC00664",0.964956930969223,0.733904525430993,0.100249200954624,0.848337979094997,0.180018645221093
"N_PI3",0.342416546979896,0.00084486580705925,3.14570292237563e-08,0.793117283243541,0.0103089766866001
"N_AL591806.3",0.916478369853576,0.175022429202493,0.0113804130718596,0.911849834815109,0.691576209819554
"N_LCN2",0.301712588706008,0.161783159953821,0.92045614589956,0.958798155282028,0.0532904384796242
"N_IGKV4-1",0.658657536777629,0.0161513607294457,3.04496964623647e-10,0.428476394841076,0.000351614689401707
"N_MNDA",0.170572992824084,0.18844129954256,0.000465075293419772,0.966496050178607,0.00010289722918888
"N_NAMPT",0.790538385626319,0.0171243634642722,1.22694898565952e-08,0.492246878186653,1.20752821084957e-07
"N_THBD",0.0433442921006144,0.0154069892875511,7.4324233025347e-11,0.201008147161348,0.00297858280660496
"N_KDM6B",0.979911126091788,0.127744321743301,0.00619413880243173,0.472758690261467,0.0139437778339555
"N_PRF1",0.224355481327009,0.0764003880583838,0.104788696241306,0.728199338939272,0.104980256902058
"N_RPL17-C18orf32",0.495423416871664,0.159940376907602,0.755263662827894,0.637510776990005,0.846226808653427
"N_MT-CO3",0.0535608470174499,0.491297792316482,0.918455941551631,0.518852807318945,0.738799722032092
"N_PLXNB2",0.71910739930736,0.794124001367186,0.539538017588556,0.351045875164536,0.444162640393838
"N_IL7R",0.0907683376475314,0.789444549056369,0.726382512184217,0.97701197191767,0.407207292710044
"N_MT-ND4",0.0628426546616979,0.847006472706723,0.955873436565116,0.137917161797474,0.608197730573114
"N_SLC2A14",0.132898590304139,0.915943269082005,0.999888513588093,0.215308418302131,0.638978226863053
"N_MTSS1",0.971728108547442,0.11975951982112,0.005499593918691,0.175042561267208,0.200211595228619
"N_CSF3R",0.872806397003947,0.000820627695593752,1.92452036110224e-11,0.218256009675191,3.61655610321186e-10
"N_MT-CO2",0.0684603740640816,0.640850923243444,0.911581262511129,0.198431962794482,0.831479393502794
