"","p.MM.purple","p.MM.darkgrey","p.MM.darkturquoise","p.MM.salmon","p.MM.orange"
"B_HLA-C",0.00174877202819348,0.00559048441576572,0.000178824971445207,0.864616491063074,0.0863108136394324
"B_CST7",0.541083725657243,0.601210725896229,0.00110701886692636,0.272140791378544,1.9025481746054e-06
"B_RASGRF2",0.297530655031676,0.202640894887394,0.522940738121916,0.132805114927804,5.38806884189323e-07
"B_SLCO3A1",0.442949623708387,0.926201802121011,0.000156060038293949,0.743747543912032,1.27120853698712e-09
"B_IGLC3",0.0680675831970193,0.974374690435316,0.136389634794239,0.353670158121506,3.72029462412661e-11
"B_TBC1D4",0.0497902637832508,0.327656647822479,0.61165725605492,0.0592017498148463,0.000842847674135465
"B_PLXNB2",0.929615337089958,0.180617830851049,0.556652952245011,0.0675229839282663,0.0905246181978708
"B_NHSL2",0.916061003193702,0.900466203304392,0.00011568299904515,0.410608605740178,7.9946404161363e-10
"B_GSTM1",0.92384849558461,0.312149203931471,0.682312800833189,0.976361499681044,0.987306802392939
"B_SVIL",0.195418861287505,0.348958594558693,0.0169964780972971,0.0335743241507732,7.71753217259763e-08
"B_SAMHD1",0.488614776800793,0.812510411031925,0.00166233120101756,0.315832077787699,1.62953302272589e-08
"B_TCF7",0.229903357932989,0.312025077293942,0.0444937284186793,0.162041321293356,0.193242064984571
"B_IL1RN",0.200887598260011,0.410759988843392,8.09653736620325e-11,0.85651150760159,4.58088685655093e-12
"B_ADGRE1",0.724910518239021,0.594972878234087,0.00248438576923588,0.244626493873491,8.1010017964746e-07
"B_UBASH3A",0.535689093645216,0.309091689338282,0.407372997967146,0.163547017840465,0.00380310322428685
"B_SLC31A2",0.926805504396583,0.724598247876003,0.00127543039127541,0.257325865682734,3.95596403228148e-08
"B_RPS28P7",0.0627574981105601,0.16222720240726,0.0108502190004184,0.127906687597046,0.00199927158852881
"B_KIAA0513",0.815840210356925,0.836502935076957,0.000856610864903263,0.244809193177365,1.80329928386717e-06
"B_SULT1B1",0.637523526471113,0.754666710820436,5.37422819724405e-05,0.386663716862755,1.76515211132453e-23
"B_CD69",0.352204599676262,0.965552637234374,0.431421273704805,0.336605427623219,5.80470327027242e-06
"B_FAM239B",0.519227587155911,0.81745774453053,0.0147858035717654,0.35254122253055,0.412337040067397
"B_PADI4",0.905154625415933,0.904152878819726,4.45931129928893e-05,0.269717191140661,5.98138513174647e-07
"B_CACNA1I",0.495402696760913,0.381301462007957,0.463023601951212,0.25477795804432,0.0047766712642674
"B_LRRN3",0.783524838686107,0.0347019016096938,0.980497521088656,0.0412737555973648,0.000324300668918613
"B_SIGLEC9",0.90758087004173,0.528404099406935,0.000803488684777157,0.207105190281316,6.20873496054705e-09
"B_FAM69B",0.207305962063656,0.958969778778826,0.822695636820798,0.00126850717362605,0.0275342228910562
"B_AXIN2",0.268944794545737,0.0640173079288643,0.100289338823632,0.213230184737943,0.577761827885104
"B_ISG15",8.00150971204404e-08,4.87676115154213e-06,4.9815103780846e-30,0.00597827680725912,9.09236346536657e-06
"B_KCNJ2",0.915660013725347,0.65417615134627,1.4966305135976e-07,0.875592844534141,2.0891974176334e-14
"B_HSPA6",0.727725759521082,0.283356973202547,2.49446142849213e-07,0.600233931997211,7.2702535782412e-08
"B_CLEC4D",0.844850290363635,0.967382404420565,4.30738071018607e-05,0.351036241826231,3.3242866253643e-10
"B_RAB32",0.904949326357372,0.698076934925951,0.00658772217970202,0.266511645917612,1.55009748455995e-08
"B_CD79A",0.423322251916033,0.449330312998863,3.79165467135765e-05,0.642428458536405,1.27014552819465e-20
"B_EMILIN2",0.738597298862464,0.54675302867573,0.212240073380842,0.115817541211239,0.00365876007066359
"B_LUCAT1",0.332578073577319,0.772631063441271,2.67301955732511e-05,0.281079953312074,2.20781746147798e-12
"B_LST1",0.515815521236446,0.696732337157489,3.21098678804187e-06,0.596753844342159,4.48315272752638e-09
"B_LIN7A",0.955341748159629,0.995790143872155,3.34702855355115e-06,0.325013485978326,5.00118376541477e-13
"B_EPB41L3",0.439845613442157,0.278832007913642,0.252520066156639,0.209671189233087,0.00071993556307865
"B_PAX8-AS1",0.651585857282253,0.753916312230594,0.935755088648323,0.730803336663155,0.344376946028382
"B_PRKY",0.17189025639003,0.360351287275499,0.10635790390648,0.0257972797796654,0.222856509419952
"B_CYP27A1",0.714354607772904,0.907064903682096,0.000684842076627703,0.249096873199047,1.30207431465629e-07
"B_CTBP2",0.848869682660974,0.932546759440953,0.000145697517046878,0.289553689114216,4.32797919064886e-10
"B_RIOX1",0.326931657850696,0.766408129938885,0.040979154198666,0.630653860804781,0.00186542691588577
"B_DAPK1",0.93590762777088,0.404246497386831,0.0298230873647407,0.156698147799457,7.50875598454787e-06
"B_LAT",0.206258800497028,0.591846720703644,0.248681032380855,0.382690311125344,2.33314829418879e-05
"B_ZFY",0.22443793375605,0.444478619477414,0.133369810583861,0.0479925202852302,0.259855277292668
"B_GBP1",0.0267722266383099,0.0338257187162342,8.57402170678181e-13,0.969631861608993,5.25243728989466e-10
"B_GBP5",0.107057025293509,0.102215796906065,3.78610495655175e-11,0.731448489142924,8.9536464294743e-14
"B_SLFN12L",0.00814109102307898,0.790620427700508,0.00385538337164729,0.726513226137176,1.78340200663583e-08
"B_MME",0.145547992177642,0.737204780008734,7.79859255659374e-05,0.326873800363668,3.22812825218003e-08
"B_C3AR1",0.453234002585924,0.525221622485874,0.000234085749933273,0.475108612740437,5.08247443270659e-09
"B_IL1R2",0.521330637271039,0.516946069261002,7.44148283469169e-05,0.543052352918384,3.63799012230225e-15
"B_LCN8",0.219615722135283,0.352132872429955,0.0562347721096976,0.158604044775142,0.00217026172901553
"B_ACSL1",0.237251380253414,0.962496484983373,3.66655631586217e-05,0.262754613914267,1.50391075478637e-09
"B_FAM129B",0.35860473206372,0.151040856640314,0.402787749292788,0.0946467090219296,0.0341416110036945
"B_S100P",0.303203551450036,0.854765887239533,0.000106250482850568,0.469723600069452,7.21339247122936e-09
"B_RTN1",0.621885298673404,0.665411802820705,0.00985531167656463,0.240654065239886,5.458084840335e-07
"B_TXK",0.990678172337367,0.332126443182244,0.113707947954403,0.0859773276542276,1.06178947420914e-05
"B_SIGLEC1",0.000490122911375932,0.247346398596675,3.18816787163787e-08,0.515400839413036,1.48844965077481e-05
"B_HIST2H3A",0.310160673240802,0.247269443999678,0.951107825958175,0.293097776171083,0.408247438892545
"B_PROK2",0.620401033780572,0.697246262787166,5.18623032121278e-06,0.369284309936102,1.02925622066679e-12
"B_RNU1-2",0.0281539385952603,0.879231534862575,0.657859409933675,0.000407003654369259,6.87909755444656e-05
"B_RNU1-27P",0.0281539385952603,0.879231534862575,0.657859409933675,0.000407003654369259,6.87909755444656e-05
"B_RNU1-4",0.0281539385952603,0.879231534862575,0.657859409933675,0.000407003654369259,6.87909755444656e-05
"B_AC004057.1",0.282918051418179,0.103437542487907,0.0335168628737566,0.729029145386814,1.31436508872524e-05
"B_MXD1",0.98446825636723,0.523100689993222,5.24275011972224e-08,0.782311505982094,8.00601243497944e-18
"B_IGHG4",0.141254708204383,0.470315690363542,0.0414420004698975,0.820960124592681,3.22737486496913e-07
"B_LILRA1",0.484997604680163,0.846402275026642,0.00148843729927777,0.291842512482001,1.76119975242341e-10
"B_BEST1",0.82208392745992,0.940867894639029,2.2768971687171e-06,0.675886144332802,1.16972344345916e-20
"B_S100A11",0.553086279929667,0.585059912492777,0.000536456999141326,0.464603255698993,1.49360010543037e-06
"B_F5",0.847235982253149,0.862843156994871,0.000592169326047383,0.477852495200057,4.78668722989068e-11
"B_IGLC1",0.244228514534065,0.907958609219008,0.212199290157868,0.459925703861151,9.01065482131627e-12
"B_CYBRD1",0.962250107581883,0.495737346048134,0.00294102566639153,0.179335932742686,4.17156362072696e-08
"B_NOD2",0.305298362849529,0.753114854207287,1.48002065203899e-05,0.6739342675549,1.90817133677709e-07
"B_MAL",0.908583889697922,0.263671456120861,0.763245443949128,0.159144999868701,0.0138605975887213
"B_AC139495.3",0.350970926403801,0.891707217998239,4.21979889259204e-05,0.780711555932102,1.52391277643251e-06
"B_GBP2",0.0513509380952008,0.124852345779388,2.6851448011851e-09,0.55146512999933,5.18046215308483e-14
"B_IGKV3-20",0.106290102462074,0.579859309530239,0.0712993647151458,0.705987234675076,2.44835887923903e-13
"B_EIF4E3",0.0543219484300289,0.420783661599128,1.61695869791011e-07,0.949447235151941,6.12880631595446e-23
"B_ACSL6",0.642053875531278,0.216970629391778,0.509574254865618,0.168817199853303,0.000382999190775744
"B_FAM129A",0.676557818493251,0.931315495262991,4.23163834212893e-05,0.318079220889006,2.63256142103299e-11
"B_LRRC25",0.584079411862967,0.743006285664685,1.62458662197211e-05,0.591780187887458,9.9871173142576e-08
"B_CCR2",0.758056505747319,0.0508901639707198,0.713882847295722,0.253114078471042,0.00159337372181331
"B_TYMP",0.000596569655790876,0.0494295047281954,3.27032444568586e-10,0.535871125813711,2.39283465985605e-08
"B_AC105052.3",0.517770840178498,0.378686672813382,0.704559622674241,0.28993640501314,0.0353568703949673
"B_CSF2RA",0.940599687033674,0.983559369358487,8.5285668534611e-05,0.350357235005288,9.1051975352118e-10
"B_TLR5",0.914053925261788,0.757067443897454,0.00240994902522332,0.158303130707063,5.54976928824484e-10
"B_GPAT3",0.640832289149512,0.967901274807344,6.69128080383992e-05,0.513353548038428,5.51068256109962e-17
"B_APOBR",0.627755322219157,0.626751104313394,2.21950114392413e-05,0.724500118462608,7.38850366453997e-14
"B_ADGRG1",0.818634935488357,0.796534883596126,0.0308756889234603,0.239373052094596,6.29717647662951e-05
"B_TNFAIP6",0.486988737847783,0.121076727853443,3.11312939576673e-12,0.936912784942595,4.45104067265631e-13
"B_OAS3",1.35646336152664e-11,0.00113910893141024,6.41425811329135e-39,0.0558792486204677,2.91288194566226e-13
"B_FCRL6",0.44543838583799,0.726039305456037,0.0591586001956417,0.183827579942225,5.434577764169e-05
"B_RPL13P12",0.427054254443432,0.347631786288315,0.00613361586794768,0.53509911048634,0.000785506815152738
"B_SIRPB1",0.876358899287694,0.670548999042064,0.000181231709147302,0.246440511294418,4.60242728756248e-15
"B_DSC2",0.716216854688302,0.77583970534625,3.87751813143794e-06,0.559793768514819,2.09071910501303e-22
"B_SLC24A4",0.959873544860908,0.394699515061517,0.0270981073188913,0.0759882047903156,7.45654655900175e-07
"B_SGMS2",0.570316878693237,0.104812341694755,0.0789673840393536,0.242988423429689,5.14231505766051e-09
"B_GABARAPL1",0.387551203144709,0.283697717335023,4.26645691780808e-06,0.438625929019141,2.21941407278604e-14
"B_LINC00926",0.481043681706388,0.0204546051556727,1.73660678923439e-08,0.883101158004572,3.07928222223288e-11
"B_CES1",0.496157802908222,0.193681339894249,0.200766615780489,0.222034379772534,0.00243546319205667
"B_KRT23",0.694088947360435,0.824249471898069,2.75418538635349e-07,0.907207971194439,2.4660419497306e-13
"B_PDE3B",0.865823969373838,0.99688519497379,0.00461264153176354,0.214076300523069,4.061981860659e-14
"B_ATP10A",0.0562957341770699,0.612744778022109,0.0106937342421759,0.454430832467627,0.00014056500793595
"B_NAMPTP1",0.474594681367367,0.869225481954112,2.18609804469432e-05,0.692117468461619,4.64531811599317e-10
"B_RGS1",0.213587037097714,0.813425631430541,0.320589960821994,0.361869224915349,0.285111064048383
"B_DEFA1",0.180137693349695,0.270211515897198,2.41045023940055e-06,0.893794484936181,1.92183727226526e-06
"B_IL2RB",0.757367591592771,0.655937294051349,0.0304522688651221,0.457587611615471,0.000774832471703125
"B_DCAF12",0.654686746596522,0.882138018303287,0.000179778850455412,0.555867284563721,5.85128735404394e-09
"B_MYOF",0.130396896882163,0.313528897213647,0.0708641151635391,0.0712625243881325,0.000669707864901915
"B_CD22",0.536963494182309,0.189507340330877,2.28804645525239e-05,0.649601661676372,1.44066484848375e-12
"B_IGKV2-28",0.11127043414177,0.247683211382787,4.35843372326135e-05,0.612571124590462,3.24528634426647e-13
"B_ADGRG3",0.224314735484586,0.779391788883911,7.20030464251324e-05,0.772129274598588,2.500051537908e-08
"B_MMP9",0.134252404323431,0.520409657946905,0.000276443634285756,0.567227791352461,3.1126617115974e-08
"B_SAMD3",0.370389904776944,0.956979799395053,0.0694170804963746,0.683192072225394,3.53505924854596e-09
"B_TTTY15",0.243576797204854,0.412607718115779,0.139630294643198,0.0465189037834186,0.261206726230217
"B_FCGR1B",0.746740750496824,0.381686110574062,4.25414082826284e-07,0.571957597001881,3.80957322085117e-12
"B_IFIT2",0.00204851167799174,0.00721449860120873,6.41645961603924e-24,0.135880879885849,6.73117033977597e-13
"B_RHOU",0.36566127655043,0.254463493898358,0.131710051321456,0.257121274656434,4.43398803873826e-05
"B_FAM129C",0.896469704541164,0.367158233179469,9.92085793815975e-05,0.497484906593016,1.59341674102883e-06
"B_RCBTB2",0.782894427719789,0.970632894794252,0.000111325261228141,0.327144970358483,8.81253925283985e-09
"B_BLK",0.183480055394118,0.265746902494422,6.98539905564148e-07,0.71636806314728,1.49305651614281e-15
"B_EOMES",0.926859305740222,0.473124402941763,0.104933544881221,0.131724286393246,1.63448304321257e-06
"B_CISH",0.915300336348533,0.589394400010547,0.0850131062379486,0.450902672052386,2.8521450122422e-05
"B_ATP8B4",0.37991097647885,0.79899416161552,1.78040784301538e-05,0.966378730893237,5.6081476971743e-18
"B_IFITM1",3.04411443710008e-06,0.000894386804790474,3.80180353448556e-24,0.135186408940563,0.000102555082805157
"B_FCAR",0.807468465109066,0.920007119768722,6.29274894049045e-05,0.27742456522417,1.01966067865332e-08
"B_FBN2",0.640019026914338,0.0733042947986311,0.295628042617109,0.149223083818973,0.000262792391282709
"B_ALDH1A1",0.0509302444241898,0.0712758564569641,0.274232904275822,0.192460656049361,0.000325826576717957
"B_CD5",0.695224013097154,0.290381552895516,0.452089763437063,0.132876669773321,0.0643754924159724
"B_CEACAM3",0.746416202969829,0.406541255167887,4.17289563057177e-08,0.888763092330466,3.42371561631542e-12
"B_AC008695.1",0.23825064045687,0.0717985140587479,0.117913495593006,0.77973510379517,0.202707535289316
"B_LGALS2",0.536493203596155,0.08120165073576,0.960185425884104,0.119678295598893,0.0407467731116485
"B_PRRG4",0.678165961104993,0.374121575375474,6.32781755716561e-09,0.986934460222489,1.90825560864503e-25
"B_VNN3",0.558252122317006,0.809251337380908,9.99563785415911e-07,0.445320494183699,3.73619746785135e-13
"B_AATBC",0.605705288004127,0.371436617158883,0.327679432886168,0.0671299521229758,0.00414072254056724
"B_MCTP1",0.803813553519581,0.768529789239782,0.00100949094390967,0.403654758525776,2.15628517179167e-12
"B_PAX5",0.761333434508823,0.310768246512467,2.15824620634665e-05,0.612780969360845,2.08356514807675e-11
"B_NT5E",0.0689316966008804,0.0467180481460595,0.0001343210652737,0.310189394929826,8.69349290028013e-14
"B_RXRA",0.649916130152672,0.751258808390727,0.000496502058848334,0.676904512468709,4.49561335237044e-11
"B_WLS",0.465910323690528,0.996989344728348,0.000102337232996189,0.431939505435176,6.97466230812261e-12
"B_ARAP3",0.432016438199102,0.888667849204213,8.26343903550025e-05,0.568521592002153,9.42215243186621e-10
"B_PLXND1",0.33616641839831,0.436319923926291,0.426481850472491,0.295953831549567,5.17863686845882e-05
"B_SULT1A1",0.689250304890164,0.581678119481646,0.00706224319645767,0.236178901972344,0.000160338696677724
"B_CD6",0.936913091255377,0.319207013138107,0.402264412233359,0.074159185429569,0.374873499027182
"B_IL1B",0.949321156999012,0.68895366443376,1.23179808945058e-06,0.977653705876458,2.43085344794745e-11
"B_FADS2",0.798617279211802,0.757397683777689,0.795399339239393,0.0578544926561511,0.0404604957859834
"B_IGHV3-23",0.130183699660664,0.264368066967352,0.00087259266764955,0.484992781873877,3.55725897596285e-15
"B_TBXAS1",0.1953293416935,0.831990669029483,0.00678131483621636,0.220899874693292,0.000145053627629273
"B_GZMM",0.694068038522418,0.630163100448964,0.0637774985791233,0.344936991308679,0.00592877084104282
"B_RNVU1-7",0.0643683613214773,0.782891473413425,0.172143022817545,0.00313634541534623,2.08189925955265e-07
"B_ADM",0.70191500804042,0.962040703666428,1.20025768938421e-06,0.417750318920026,7.08603964889596e-11
"B_HNMT",0.23102897691631,0.0672359897338506,0.186780132934289,0.114578945760446,0.000883409062584787
"B_MYO7B",0.00755059479966464,0.337586373981637,0.00822365073510219,0.374835628414296,0.00230303015645499
"B_IFI6",2.73588269847555e-09,0.000157299918124141,2.74000936235694e-35,0.0752153116066022,1.68483790237314e-09
"B_HBB",0.405458994492731,0.88168659622348,0.0992122994363436,0.113433594641378,0.129540724538475
"B_S100A4",0.62564919323177,0.652431314108407,0.00021779683797366,0.441973230336231,3.99336525422129e-07
"B_STX11",0.446635580622539,0.365152286871999,3.6533772752956e-06,0.581103845893656,1.37560358870374e-13
"B_CTLA4",0.774969912245481,0.292064879603684,0.583269486050907,0.0938838766380351,0.000245747750909986
"B_CPPED1",0.492736452168336,0.999908882315555,0.000389669615621459,0.434829943117671,3.55765672973418e-12
"B_FNDC3B",0.731670814375946,0.793630953511842,1.84284911499517e-05,0.681765169668692,2.27364898527597e-07
"B_FCRL1",0.504981158800363,0.188651268884527,8.33181592451595e-05,0.636509792549426,3.65176872052746e-10
"B_LRG1",0.50418164050898,0.566989051805015,1.16248582268867e-06,0.587361706117407,3.29162351749372e-09
"B_BLOC1S5-TXNDC5",0.462743249466987,0.0498785218655688,0.455315294237062,0.875983550715626,0.817718369020998
"B_AL669918.1",0.0226564385901136,0.000438774705790397,0.0939120570884917,0.179172859061708,0.210961279206461
"B_CD226",0.615267006187273,0.317671481179199,0.518769734870929,0.109715476626455,0.000169434845014784
"B_TRGC1",0.695804536890459,0.451356182715987,0.0997364220437093,0.0286342833638538,1.12752865488071e-07
"B_GZMB",0.808156465772792,0.160630599393199,0.000385990737632878,0.397001365198958,1.76484204409237e-06
"B_SYTL2",0.573217285060454,0.744085205373618,0.155958773104658,0.155407341409712,2.55266555864007e-10
