"","MM.darkturquoise","padj.MM.darkturquoise"
"N_HACD3",0.427423652382862,3.71509036079015e-05
"N_ACSL4",-0.232667442038607,0.0385560850007758
"N_CHPT1",0.230345961116535,0.0408016425421399
"N_DIS3L2",0.42081280643896,5.09482309317236e-05
"N_PLPP5",0.64133928655629,1.68420986614941e-11
"N_CAP1",-0.445187898318951,1.53091503499312e-05
"N_ERV3-1",-0.361208635406615,0.000666880856155957
"N_N4BP3",0.445656384848819,1.49653376888009e-05
"N_ALDH5A1",0.550874247094625,2.6169264501186e-08
"N_MRPL19",0.514029775365853,3.02194860899111e-07
"N_XPNPEP1",0.411768760173828,7.75542674135777e-05
"N_TLE3",-0.541651690397335,4.94055172807939e-08
"N_ABCD2",0.309586378973614,0.00428433260645812
"N_VANGL1",0.222495647397182,0.0492206802310785
"N_IGHV1-2",0.665091772121516,1.66038489306566e-12
"N_EGLN1",-0.574100314808474,4.75187651724752e-09
"N_SLFN11",0.540200325985434,5.45369472972452e-08
"N_CCDC14",0.392028867881845,0.000187611430053838
"N_BEND7",-0.409561631443456,8.57432869943104e-05
"N_N6AMT1",0.269412966756748,0.0146478595859503
"N_RSAD1",0.446377255835668,1.4450107675156e-05
"N_YBX1",0.324935661836981,0.0025536871791412
"N_TIMP2",-0.585964156325146,1.88365188206565e-09
"N_ST14",0.252550074448683,0.023255618297359
"N_AC083799.1",-0.348508231208271,0.00108488077499992
"N_AL161785.1",-0.624954126029097,7.50531336918416e-11
"N_CTDNEP1",-0.239236320084338,0.0328409431180251
"N_SLC16A7",0.322255698210548,0.00280485444805824
"N_NDUFA9",0.604709728196465,4.15443852190065e-10
"N_PRKD3",0.443843388546023,1.63730696253615e-05
"N_LINC01136",-0.251086934085824,0.0241951973671568
"N_HDAC8",0.256812684785149,0.0207339049369515
"N_AC138409.2",0.314141612039405,0.00368943015913089
"N_TIMELESS",0.46776755129134,4.64463056754616e-06
"N_IVD",0.322865917717152,0.00274565848168901
"N_KLF11",0.299182233579542,0.00598780133393434
"N_NME1",0.413111882365061,7.29334987496882e-05
"N_NAGPA",0.497250947759839,8.50114033550107e-07
"N_GMIP",-0.527855829379394,1.24175844947411e-07
"N_GAA",-0.667674927433797,1.27257532599004e-12
"N_ZNF281",-0.412738128091138,7.41412809888631e-05
"N_E2F2",0.386162050987092,0.000241614405061512
"N_SMN1",0.393504812396354,0.000176006109082136
"N_AGTPBP1",-0.576488087438044,3.95683313779185e-09
"N_DFFA",0.384343697538818,0.00026074371328592
"N_RPL7L1",0.406785236812126,9.7382872261946e-05
"N_CSAD",-0.251032588132141,0.0242264718638373
"N_CTSD",-0.383886376736644,0.000265555287637752
"N_RBPJ",-0.502041938529047,6.35774444738711e-07
"N_POLR3H",0.357865813366194,0.000758944369757261
"N_ZNF331",0.414810401708301,6.74740104174477e-05
"N_BAZ2B",-0.53597698403331,7.25606846471047e-08
"N_SAV1",0.471548582987212,3.77300234915737e-06
"N_SUCLG2",0.532645698054928,9.07443199570153e-08
"N_TACC3",-0.684231393531884,2.12830824679482e-13
"N_CMTM6",-0.615289760202757,1.71173921295702e-10
"N_TPP2",0.438552548241171,2.13500732065725e-05
"N_RCCD1",0.250312230355153,0.0246893132537706
"N_AC063949.2",0.551582809072753,2.48409620742261e-08
"N_R3HDM4",-0.581951530398086,2.58624854701933e-09
"N_SKAP2",-0.295095138646326,0.00682291170986112
"N_TRUB1",0.423361343432,4.51342974163719e-05
"N_ICMT",0.377596225798768,0.000345336463954098
"N_MEI1",0.432653053804378,2.87752725215843e-05
"N_IL10RA",0.352412350040547,0.000935936008166817
"N_SLC12A2",0.290237425465237,0.00792770634040452
"N_AC007068.1",0.478888252151955,2.48706234977084e-06
"N_NIPAL3",0.517969352505857,2.34531839612404e-07
"N_CMPK1",0.322700682549208,0.00276222055719554
"N_BTNL9",0.34933108672855,0.00105195948116928
"N_TESPA1",0.22578616299763,0.0455375804809345
"N_MT1X",0.535208085864625,7.62506559964609e-08
"N_ATP2B4",-0.542253691298691,4.74473228142631e-08
"N_TOPORS",-0.449367316531902,1.24088497777852e-05
"N_NIT2",0.47942281633226,2.41323405395083e-06
"N_CNEP1R1",-0.26234506320642,0.0178455482839301
"N_RIMKLB",0.356859891244241,0.000789380919815091
"N_TMEM245",0.429844178005089,3.30119561714546e-05
"N_LRRC75A-AS1",0.445103043366543,1.53737335563998e-05
"N_RUNX3",0.449609352208055,1.2254802496177e-05
"N_NOP14",0.515564291731419,2.74359253314367e-07
"N_BAG2",0.242202814504469,0.0305213215827942
"N_ERLIN1",-0.314405434421461,0.00365647016970216
"N_PFKP",0.567585579370865,7.72124627014653e-09
"N_KIF1B",-0.370572143902267,0.000459902956504297
"N_NCF4",-0.575133238424426,4.38354712497723e-09
"N_DHX37",0.425223949759427,4.12742374556803e-05
"N_SH3YL1",0.250708884248324,0.0244382727974268
"N_GCSAM",0.462959447337548,6.02940185337632e-06
"N_FASN",0.41111638033114,7.9895709255583e-05
"N_CKAP5",0.442398856029934,1.76508333631278e-05
"N_TBKBP1",-0.32595224959639,0.00246259114220445
"N_PKP4",-0.5246397256238,1.53541105081161e-07
"N_PNOC",0.47691842731783,2.78240690050492e-06
"N_LRRC8C",0.421650446691123,4.89733614628206e-05
"N_ATF7IP2",0.502245195612598,6.28451033989277e-07
"N_IGKV1-16",0.628037073129529,5.69111510550415e-11
"N_CFL2",0.404422733524598,0.000108433959972795
"N_FBXO41",0.35978732682939,0.000705051223321712
"N_VPS9D1",-0.321184373420186,0.0029106568130029
"N_FGD4",-0.458326522336526,7.74294487097388e-06
"N_DYNC1I2",0.460365968299561,6.93704681440873e-06
"N_ZSCAN12",0.315294042064081,0.00354911719845439
"N_DDX19A",0.388014437550291,0.000222798431156388
"N_ABAT",-0.705198518852691,1.73962544426178e-14
"N_CLECL1",0.451404467885146,1.11481569824672e-05
"N_KIFC2",0.353364203837288,0.000903321217487689
"N_CAND1",0.439614843840834,2.02387047098859e-05
"N_LAX1",0.589720254776438,1.40297127381337e-09
"N_AC011899.2",-0.266419884963426,0.0159458862902714
"N_GVINP1",0.45670109632072,8.4279788457307e-06
"N_EIF3M",0.402362054942961,0.000118949231575714
"N_FAM53C",-0.71775268064983,3.30069772154534e-15
"N_ENOPH1",0.524911223947866,1.50812568608353e-07
"N_MAD2L1",0.327876217922827,0.00229975372712665
"N_NCBP2",0.490112880527488,1.30140217658681e-06
"N_IRF9",0.39623347753234,0.000155959818762948
"N_UMPS",0.433461450024678,2.76359956640276e-05
"N_EEF2K",0.42909827447858,3.42358100286097e-05
"N_TBC1D24",0.384363121638747,0.000260551305138022
"N_USP15",-0.329434637713961,0.00217627339921871
"N_SEM1",0.374260093173524,0.000395850103793281
"N_MVD",0.284077283200208,0.00955221555008294
"N_GPATCH2",0.282533766204998,0.010007525765214
"N_LDLRAP1",0.457833507163115,7.94745589923992e-06
"N_DCK",0.465815965668222,5.16659129990353e-06
"N_CEP290",0.362830332594942,0.000624506522393685
"N_TAP2",0.403957164907958,0.000110706002612873
"N_EXT1",-0.436135213514275,2.41306007028584e-05
"N_ADPRH",0.560818950688655,1.27209446777945e-08
"N_PHF6",0.564038093398565,1.00421514495018e-08
"N_PRPF19",0.415463484451709,6.54106651293851e-05
"N_LINC02422",0.557084034390504,1.67313578830712e-08
"N_PEPD",0.37899887270073,0.000325763086231772
"N_SRGAP2B",0.313146382678478,0.00380940994130726
"N_LINC02210",0.28678562810491,0.00881636953932416
"N_ITPR1",0.258543214999219,0.0198092015190762
"N_SLC41A1",0.330507826095946,0.00209396418884551
"N_NUDT16",-0.318510415898817,0.00318420342656437
"N_MRPS30",0.463110656393064,5.97955274126036e-06
"N_SSPN",0.495728593780062,9.32226005334404e-07
"N_AL359815.1",-0.399513048353312,0.000134722130406923
"N_ZXDA",0.445181606816977,1.53112101022185e-05
"N_ARHGEF11",-0.467451736064813,4.72373173193092e-06
"N_AC243960.1",0.464179857422815,5.64465911603003e-06
"N_GRWD1",0.416035675434339,6.37438915461913e-05
"N_GRHPR",0.349053939299859,0.00106305781692791
"N_DAPK2",-0.625824427099544,6.94412115625515e-11
"N_RAPGEF3",0.243089931802555,0.0298302424176729
"N_POLR3D",0.47086329320743,3.91479962936832e-06
"N_AGA",0.315250513039429,0.00355391981300539
"N_ASF1A",0.504636132611857,5.4059278120676e-07
"N_DLAT",0.530734238544232,1.02973610116659e-07
"N_IL4R",-0.319765340849617,0.0030495412395756
"N_LARGE2",0.535263195111851,7.60552871422161e-08
"N_NUDCD1",0.482243104068943,2.05440550227043e-06
"N_LPIN2",-0.407094133012005,9.59950532609266e-05
"N_SELENOI",0.739138497242933,1.61845184236375e-16
"N_SNHG6",0.630455812384725,4.54582590444223e-11
"N_FKBP14",0.325417287579332,0.00250966897704268
"N_NECTIN1",-0.601694586662171,5.31471033626882e-10
"N_HCFC1",0.320396712762475,0.00298726080476595
"N_SPATA20",0.491267735116131,1.21287988563134e-06
"N_GDF7",0.347105457314288,0.00114215211724566
"N_RIT1",-0.33834659456229,0.00157883376495467
"N_CLCN7",0.305024116710553,0.00496742161206924
"N_ITGAM",-0.654430001083332,4.80820216034904e-12
"N_PARP11",0.767996067391379,1.57920657019658e-18
"N_ICAM3",-0.7871187703373,4.67678538947766e-20
"N_AC011498.4",-0.599177534641612,6.54663249186578e-10
"N_GMDS-AS1",0.437590454774337,2.24301529727548e-05
"N_MTO1",0.423346271341158,4.51612224142126e-05
"N_GPD2",0.520797895698665,1.9624353957188e-07
"N_ZDHHC23",0.486379901517533,1.6154035344997e-06
"N_TMEM50A",-0.292274817415903,0.00745176651582029
"N_CD200",0.420195026730141,5.2475038980836e-05
"N_AC060766.7",0.437865097464377,2.21210745377704e-05
"N_SCAI",0.247510390354697,0.0265690521089511
"N_AC022916.1",0.554035813894657,2.08087911787401e-08
"N_PRMT7",0.53180727147192,9.60039688590669e-08
"N_LRRC70",-0.296560874166828,0.0065123889602791
"N_IGHV2-5",0.672004829945047,8.20571131011078e-13
"N_AC104564.5",-0.331170390848751,0.00204434306027332
"N_DHRS7",-0.522285908885875,1.78259319061028e-07
"N_UST",0.332753957743545,0.00193121277073688
"N_ECE1",-0.413204570786597,7.26031133395431e-05
"N_HECW2",-0.467962472218463,4.59926782344652e-06
"N_RIN3",-0.299628518646471,0.00590761974016985
"N_TRAP1",0.558536910260537,1.49979718064781e-08
"N_HINT1",0.635254882765334,2.95700635174601e-11
"N_SNRPD1",0.444697032246134,1.56905930178399e-05
"N_PPP1R12B",-0.529874089687755,1.08915218984122e-07
"N_RCBTB2",-0.345433079428016,0.00121488840820865
"N_MAGED1",0.43531072209379,2.51401830148136e-05
"N_L3MBTL4",0.268110025632787,0.0152023014070159
"N_ZNF514",0.286940500768572,0.00877372764149376
"N_DDR1",0.292184232017371,0.00747224182776803
"N_SAT2",0.548764870016625,3.03041971275035e-08
"N_C2CD2",0.355066921900431,0.000845525697256992
"N_MMAA",0.226440364472808,0.0447893731557249
"N_RPTOR",0.487770267662476,1.49314919558848e-06
"N_GTF2H3",0.409567093104591,8.57354919012219e-05
"N_MID1IP1",-0.320393085044929,0.00298726080476595
"N_COX11",0.399652498886396,0.000133925423137815
"N_MTHFD1",0.524173900595656,1.58079227541247e-07
"N_AC138035.2",-0.345548313539186,0.00121016771829032
"N_DDX11",0.474512492500678,3.18609175535273e-06
"N_RBM47",-0.619272860731319,1.21057574764575e-10
"N_MCL1",-0.302000957934915,0.00548079601300567
"N_TEX9",0.338556421033786,0.00156648887076352
"N_FBXO10",0.386273331885598,0.000240439635549622
"N_PLEK",-0.256906146157508,0.0206864936205634
"N_AKAP1",0.309356266593028,0.00431489474975453
"N_MRPL35",0.427453005573409,3.71002323652312e-05
"N_MLLT3",0.246141747082798,0.0275322913148247
"N_UBN1",-0.471336130718401,3.8147326131662e-06
"N_FURIN",-0.605383283819294,3.9178313486618e-10
"N_PDE4D",0.229462167461446,0.0416608666780593
"N_VASP",-0.514670588094498,2.8984655122482e-07
"N_ZNF483",0.230040366467036,0.0410788747042199
"N_RP9",0.425933778248992,3.98801310409926e-05
"N_RNF141",-0.379237399514301,0.000322593024703147
"N_TOMM5",0.389304774347326,0.000210739104608702
"N_DPH6",0.277412945390156,0.0116190206569286
"N_CLEC9A",-0.224494840752867,0.0469592913465412
"N_CDC23",0.417715434315847,5.90239663795959e-05
"N_ENPP4",0.459257469060652,7.36982397832845e-06
"N_MCM4",0.383832460608676,0.000266089480700734
"N_LINC00487",0.65883563886724,3.08046483119907e-12
"N_VAMP3",-0.242180210718237,0.0305348468608307
"N_FAM49B",-0.402070074741582,0.00012058626189811
"N_IFNGR2",-0.357430876119172,0.000772126860069802
"N_F13A1",-0.301800379317762,0.00551578925696174
"N_AC079447.1",0.237983411822093,0.0338558950129412
"N_AC007613.1",-0.249368460765133,0.0253092567260964
"N_SLC9B2",0.34825015133207,0.00109480790136223
"N_RNASEH2B",0.78381423889495,8.75193972372585e-20
"N_GEMIN6",0.408590787686833,8.97078870767967e-05
"N_NHP2",0.529968800734137,1.08277960417002e-07
"N_AOC2",-0.612757450679322,2.12503006776867e-10
"N_ADGRG5",0.437522285319552,2.25098267475799e-05
"N_SLC36A1",-0.34028603727269,0.00147046525046464
"N_TICAM1",0.233043801831409,0.0382185917876436
"N_DDI2",0.390462888678702,0.00020071192298763
"N_AGO4",-0.776302744016537,3.65185935019418e-19
"N_PVRIG",0.472310648615875,3.61243967884221e-06
"N_SLC27A3",0.426329421985489,3.9112802460446e-05
"N_PI4K2B",0.876647091399391,3.32762119440348e-30
"N_RPL27A",0.48798730834384,1.47401052792195e-06
"N_FAM120C",0.311396286338896,0.00403411989615677
"N_CDK11A",-0.232101314704326,0.0390927488966505
"N_RNF19B",-0.370413268941238,0.000462858878081058
"N_OAZ2",-0.649132044372278,8.27338137967985e-12
"N_GAS5",0.36299021451551,0.000620469418480056
"N_RMDN3",0.395823267617222,0.000158749322258966
"N_HLA-F",0.234840772669578,0.0365897818278833
"N_SRGAP2C",0.328499751202093,0.0022500242648472
"N_C2orf88",0.277126379083818,0.0117175458303799
"N_ZNF441",0.67331375015198,7.16248149417947e-13
"N_SIGLEC7",-0.549428924730444,2.89797937866283e-08
"N_ZNF395",0.561656049757514,1.19716414472037e-08
"N_NCF1B",-0.318804328527404,0.00315218264016311
"N_USP5",0.453356733105282,1.00513272289813e-05
"N_GFM1",0.383535347382197,0.000269252162737272
"N_NR2C1",0.421997659544678,4.81653844798591e-05
"N_MRPL9",0.507430617495122,4.54385032305247e-07
"N_PDIK1L",0.398649894182893,0.000140070583414102
"N_HS3ST1",0.300595475035119,0.00573163303788726
"N_KIF13A",-0.628914779551578,5.23678600146195e-11
"N_ZBTB25",0.452556971476834,1.04935076786974e-05
"N_RP2",-0.343521508623347,0.00130242257424442
"N_GSTM2",0.409200397939298,8.71418213346801e-05
"N_PRICKLE1",0.432752625259807,2.8626108579548e-05
"N_ANXA2R",0.699961256456137,3.42311075681721e-14
"N_PLEKHG7",0.388484913281342,0.000218244719938043
"N_DDB1",0.271473248921365,0.0137976217479567
"N_OLA1",0.380041055548037,0.000311889222420987
"N_STAG3",0.40737932317157,9.4824709514402e-05
"N_TNFRSF13C",0.63376013393735,3.41040146991801e-11
"N_FBN2",-0.372731465079888,0.000420983969150846
"N_CAPG",0.53274534999099,9.0149687209908e-08
"N_RANGAP1",0.631882848611512,4.01291474537721e-11
"N_ADCY3",0.585411415870219,1.96634025184772e-09
"N_MATN1-AS1",0.251804986033034,0.0237345651552715
"N_MSH2",0.348946426219284,0.00106704358214296
"N_EIF2AK4",0.286821138717818,0.00880689347661811
"N_VPS37C",-0.688589944401142,1.28941580580307e-13
"N_WDR77",0.529505890620107,1.11497551700157e-07
"N_ARID5A",-0.234646421492293,0.0367479866107793
"N_PGGHG",-0.394497675012896,0.000168338916002943
"N_QSOX1",-0.622832728687934,9.00009966068087e-11
"N_PUM3",0.45214774408675,1.07197960163484e-05
"N_ATRN",0.327620125451636,0.00232015212803321
"N_PAQR3",0.28393087259171,0.00959657354920315
"N_ERF",-0.650536413282616,7.09326215362302e-12
"N_MCTP1",-0.483476033588234,1.91455309071281e-06
"N_IPMK",-0.485778708376413,1.67297395975738e-06
"N_BZW2",0.417232600542793,6.03304310561012e-05
"N_CREBBP",-0.369476726047873,0.000480879876050326
"N_NOL6",0.573781671897389,4.87152110787028e-09
"N_SLC35D1",0.331048906625293,0.00205296720534645
"N_RTN2",-0.443342008719668,1.68114044516516e-05
"N_LINC00342",0.249498490097668,0.0252208434714937
"N_IPCEF1",-0.527950804628991,1.23496136173749e-07
"N_ZNF415P1",-0.284644085481804,0.00939537049495717
"N_MAST4",-0.287743956146026,0.00855585406231043
"N_MXD3",-0.380843401605289,0.000301532739153053
"N_B3GNTL1",-0.574355459994299,4.66052734753452e-09
"N_MRPS24",0.432847213849245,2.84912858357166e-05
"N_ECHDC2",0.410541355551302,8.20577552200303e-05
"N_TWISTNB",0.391336641252514,0.000193370803114502
"N_POLR1B",0.451417541151501,1.11423199710401e-05
"N_ADAT2",0.225439969598311,0.0459215357601759
"N_DNPEP",0.548998323852674,2.98723977305324e-08
"N_DNHD1",0.343707425814404,0.0012935886233323
"N_NADK",-0.392014851956624,0.000187704775774515
"N_EIF5B",0.261425160814629,0.0183072211152703
"N_FAM135A",0.384225829934553,0.000261960371325994
"N_SLC43A2",-0.668502677128568,1.17072880806767e-12
"N_TJP2",-0.28844038020078,0.00838492391033664
"N_RBMX",0.605523094249766,3.87202126916823e-10
"N_SMAD5",0.325781505018084,0.00247780032243137
"N_AC138866.2",0.428105089055366,3.5909516123161e-05
"N_CCDC88C",0.400504998608272,0.000129068437932765
"N_GMPPB",0.268503403517327,0.0150320876716204
"N_ZBTB5",0.435088201951066,2.5432136459031e-05
"N_RIC8B",0.307504184383972,0.00458813187961387
"N_OSTF1",-0.296276828282964,0.00657139549837625
"N_ABHD3",-0.26302061268743,0.0175161241321312
"N_HNRNPH1",0.287606191780605,0.00859460164527336
"N_CCDC88B",-0.433792848247824,2.7177695166902e-05
"N_MTG1",0.403502772835631,0.00011298893123961
"N_RNPEP",-0.349936587224153,0.00102906932792454
"N_SHPRH",0.37154627055121,0.000442159463154924
"N_MRPL38",0.515321162063162,2.7844742867192e-07
"N_DNAJC19",0.5283753214298,1.2001287799663e-07
"N_RNF8",0.366585891489277,0.000539184681836441
"N_CLEC2D",0.551733077879483,2.45687097262005e-08
"N_PXYLP1",-0.363336378653543,0.000612503973336343
"N_RHOG",-0.560139762072886,1.3348789767448e-08
"N_TMEM229B",0.51445219117401,2.94040333648736e-07
"N_PDE3B",-0.611928595828181,2.27090033892148e-10
"N_FES",-0.562773022727567,1.10249101288023e-08
"N_ZNF33B",0.283421341366588,0.00974231561384147
"N_MCOLN2",0.486869260493423,1.57137063120441e-06
"N_CTBP2P8",-0.356351903633562,0.000805068503130439
"N_ARMCX6",0.494650848302758,9.93758214424109e-07
"N_TMCC3",-0.447452631420492,1.36826616741939e-05
"N_PWAR6",0.258477327409619,0.0198383088575176
"N_TMEM154",-0.48599463302975,1.65222852367883e-06
"N_ARL1",0.426786272705214,3.82851950209391e-05
"N_MSL1",-0.696357686283505,5.23094084496404e-14
"N_NCR3",0.441440125506445,1.84895972416364e-05
"N_MPHOSPH10",0.449406963099291,1.23863510771338e-05
"N_IFT57",0.663421555539741,1.97277239976049e-12
"N_SREBF1",-0.27044435806509,0.0142173308065947
"N_ALKBH8",0.360161755490655,0.000695144212262474
"N_HCP5",0.39091901873122,0.000196913372813345
"N_TM9SF2",-0.381161359479027,0.000297346441343368
"N_KATNAL1",0.387923798422678,0.000223675792208186
"N_JMJD1C",-0.262974987567808,0.0175387730635244
"N_ENOSF1",0.279567608370561,0.0109029925422754
"N_SMYD2",0.464402789003205,5.57790277797562e-06
"N_NKAPP1",0.223663878576634,0.0478984599836816
"N_GNAI3",-0.327728360521887,0.0023118975043092
"N_NOL11",0.514021981596953,3.02258967591904e-07
"N_PAICS",0.479690123557755,2.37511371657661e-06
"N_C6orf48",0.532885455666426,8.93077090278364e-08
"N_SMARCB1",0.54114638478211,5.11901617985657e-08
"N_UAP1L1",0.379950457577268,0.000313035717187896
"N_G6PC3",0.247801833448465,0.0263636097615852
"N_MAPK6",0.389030222776547,0.000213202734271923
"N_EZR",0.62173581892269,9.80335458680681e-11
"N_TCEAL8",0.566363733260728,8.44505807866548e-09
"N_SDC2",-0.442097710143171,1.79039765927053e-05
"N_GLOD4",0.479774212109045,2.36422585886224e-06
"N_MRPL1",0.516667707364268,2.55664653175044e-07
"N_RNF144B",-0.572553183835704,5.34200165301643e-09
"N_NUDT5",-0.392173541576156,0.000186448858044997
"N_SSBP4",0.342516076493207,0.00135230584893628
"N_ZFYVE16",-0.403632038519986,0.000112375557137642
"N_HTT",0.464008052018277,5.69749517469284e-06
"N_SNHG1",0.22670691728133,0.0444906251673841
"N_AOC3",-0.558587921366031,1.49503505523945e-08
"N_QSER1",0.37466987454714,0.000389471668303301
"N_GATB",0.238450486487709,0.0335017107122311
"N_AL137145.1",-0.37873829840036,0.000329240353635752
"N_HDHD2",0.460380015212803,6.93294449134487e-06
"N_RARA-AS1",-0.373517421343304,0.000407745392211655
"N_AC106795.1",0.451665581588289,1.09917789261043e-05
"N_RNASEL",-0.240070460208099,0.0321473152275728
"N_WDR81",0.473075413001759,3.45957113492833e-06
"N_RALBP1",-0.470579279189414,3.97432063149784e-06
"N_SNRPN",0.344445139803061,0.00125946935990097
"N_PPP2R5A",-0.363083244873299,0.000618248298140265
"N_USP44",0.267752614734829,0.0153585466589427
"N_MAP3K11",-0.446838862968016,1.41175705433596e-05
"N_KPNA2P3",-0.348811306475367,0.00107272816922032
"N_SLCO4C1",-0.461862283046946,6.40579379782641e-06
"N_SUMO1P1",-0.397229816967913,0.000149161171558203
"N_TET3",-0.431285213144092,3.0786825501251e-05
"N_GSPT1",0.501393827541736,6.62389997741088e-07
"N_SYNE2",-0.638736025622792,2.14140693260208e-11
"N_NDUFB2",0.43087919423273,3.1407592428292e-05
