"","MM.darkgrey","padj.MM.darkgrey"
"T_SLC9A3R1",-0.460735201180777,1.48887994854659e-05
"T_HGH1",-0.655737858205815,1.83542345951824e-11
"T_FAM91A3P",-0.465109694251495,1.19253983155446e-05
"T_AXIN1",-0.483883654400697,4.51097326226006e-06
"T_NLRP6",-0.617821323237081,6.06473766271336e-10
"T_CPT1B",-0.358805646505264,0.00121491808946184
"T_RPL36A-HNRNPH2",-0.504694333331516,1.42589027358131e-06
"T_FARSA",-0.497941474001884,2.11536188625189e-06
"T_BRD4",-0.24601605273298,0.0351706132397745
"T_ULK1",-0.259766862670946,0.0251139933960629
"T_SCARNA5",-0.246036962167866,0.0351539035889275
"T_FAU",-0.433172759119411,5.65110533259644e-05
"T_STAT1",0.45536350788533,1.94941715324273e-05
"T_PAK1",0.252009154443253,0.0304955740450727
"T_MTSS1",0.307695057026622,0.00664219285451517
"T_TRBV5-6",-0.455528865860039,1.93460497214993e-05
"T_SLAMF1",-0.348715714692875,0.00173981990942575
"T_GUSBP9",-0.330390199552824,0.0032459891954652
"T_PTPN23",-0.357754814620711,0.00126109359075718
"T_C12orf57",-0.591410256635591,4.93178375849486e-09
"T_RNASE2",0.260596529129918,0.0245962607497926
"T_PTGES2",-0.49217384048385,2.9117156474734e-06
"T_SPATA20",-0.351716737427363,0.00156514067281733
"T_MAP3K20",0.44475582224901,3.2823141851319e-05
"T_ICAM2",-0.470429822348681,9.12207228445669e-06
"T_NR1D1",-0.432780215118344,5.75123407208422e-05
"T_SIGLEC7",0.265295121799524,0.0218068401759453
"T_DTX3",-0.513262185319546,8.87090412433464e-07
"T_SNORA60",-0.370554951571004,0.000784328032648328
"T_MYO9B",-0.328990118310916,0.00339877970072849
"T_DEAF1",-0.582028833116128,1.00337637423404e-08
"T_TLR5",0.259239020673365,0.0254354703911591
"T_RPL18",-0.590537152580617,5.23994124222714e-09
"T_INPPL1",-0.344694420597471,0.00200789926016709
"T_INTS11",-0.555588378303861,6.48574108974874e-08
"T_TLE2",-0.563432477286903,3.82712685751557e-08
"T_SEMA4C",-0.589849404862086,5.54686553600489e-09
"T_ANAPC2",-0.53014882585139,3.25351891228828e-07
"T_SPEG",-0.537181006576061,2.13901459435166e-07
"T_AP001781.2",-0.317707400351281,0.00487643398528456
"T_KAT2A",-0.479420462601271,5.7305515471919e-06
"T_GNAO1",-0.233181273371379,0.0473829745234156
"T_RNH1",-0.259599760514979,0.0252306650152724
"T_TSEN54",-0.521070733850683,5.58033958104187e-07
"T_RELL2",-0.486298974176598,3.98881775773859e-06
"T_SLC25A45",-0.650809042567259,2.99764726436798e-11
"T_RPL13AP5",-0.664486604605056,7.41922939841902e-12
"T_R3HDM4",-0.501296508988573,1.74485324852003e-06
"T_BACH1",0.61501704160182,7.754640794826e-10
"T_ANKRD23",-0.669009578843411,4.4327903044443e-12
"T_SCAP",-0.579921937220935,1.16829115022245e-08
"T_RASGEF1B",0.468443501057291,1.00974041532951e-05
"T_PPP1R37",-0.592371137826903,4.63049168138829e-09
"T_LIN7A",0.432337145728515,5.87156089875447e-05
"T_IL2RA",-0.379827018320375,0.000544786270456902
"T_GPR132",-0.425783611027911,7.87430346152701e-05
"T_ANKRD20A4",0.256202386875598,0.0274789874260118
"T_LMF1",-0.526421732050131,4.086511010454e-07
"T_DDX54",-0.513159572437029,8.90349317903567e-07
"T_POLD1",-0.551652378932554,8.3749229810114e-08
"T_GBP5",0.352106313908303,0.0015456426951071
"T_RBM10",-0.554499420513773,6.94169574820035e-08
"T_HPSE",0.374703938919372,0.000668549408192605
"T_VNN2",0.337714042833579,0.00254760167158588
"T_SPNS1",-0.345508123313006,0.00195006024416888
"T_HIST2H3D",-0.363116293216215,0.00103622346004751
"T_XRRA1",-0.246622905816178,0.0346703459615058
"T_LRRC14",-0.616808853474699,6.5996433642396e-10
"T_ARHGEF5",-0.449970774765525,2.56452425320817e-05
"T_GLI4",-0.509897908481451,1.06874174148114e-06
"T_PDGFB",-0.472586018660109,8.19579251616804e-06
"T_AC005332.3",0.356682558294901,0.0013107259716802
"T_GPR68",-0.47735526797095,6.37304693778879e-06
"T_GSTM2",-0.496531528202392,2.2880879602715e-06
"T_SLC22A17",-0.608076642938449,1.39284461237726e-09
"T_EIF3G",-0.445625191937026,3.15274025924593e-05
"T_TOM1",-0.24862788759112,0.0330190835736844
"T_SLC12A9",-0.400756330088427,0.000235619698273474
"T_FBXL14",-0.568354482373836,2.71792419375412e-08
"T_MRPS34",-0.457607471580627,1.74468557774922e-05
"T_FPR3",0.306610013499271,0.0068635487954203
"T_MAP3K14",-0.452657883734773,2.24039888175393e-05
"T_AL157935.2",-0.438880725891522,4.34290912826004e-05
"T_PHC1P1",-0.517760721929779,6.79277254203578e-07
"T_DUSP16",-0.376190701552045,0.000629390343379457
"T_GMPPB",-0.377372112973027,0.000600677893327046
"T_DDX49",-0.441089722191533,3.91553950608467e-05
"T_AHR",0.581921678427853,1.01049633770777e-08
"T_FBRSL1",-0.474843824677328,7.29320114924654e-06
"T_WASH3P",-0.462794476839543,1.34195949226467e-05
"T_ANKRD52",-0.311967399032445,0.00582771329132192
"T_IGFBP7",0.318950808392313,0.00469605047943262
"T_DDX39A",-0.469340655640664,9.68195803103846e-06
"T_HGF",0.365367401044348,0.000950654854033932
"T_SF3B5",-0.3850366392274,0.000445421067063275
"T_CCDC149",0.296162976899333,0.00936578501062293
"T_CXXC1",-0.568142448688642,2.75588300040215e-08
"T_FGD3",-0.547604712512458,1.10303342748207e-07
"T_CRTC1",-0.446125644174563,3.08049472873681e-05
"T_ARL6IP4",-0.485553289846744,4.14192445620784e-06
"T_IGFLR1",-0.506721985589518,1.27705066096825e-06
"T_PRRG4",0.312887050133397,0.00566166626784689
"T_DMPK",-0.422366302781395,9.19371719171103e-05
"T_IDH3G",-0.340059049380792,0.00235928106440336
"T_DMWD",-0.501187228041848,1.75395064878028e-06
"T_HDAC5",-0.45069706099883,2.47538610131085e-05
"T_C16orf58",-0.639949177776291,9.00902154908256e-11
"T_PCED1A",-0.579098085746232,1.24114336451865e-08
"T_ITGB7",-0.539504446587288,1.83775019021862e-07
"T_CMC1",0.32909003445512,0.00339121792496549
"T_SMPDL3A",0.250383151381122,0.0316754748851949
"T_WDR86",-0.622797099140829,4.00390003787169e-10
"T_LRIG1",-0.473575516445142,7.77529444242105e-06
"T_VMP1",0.512129159361363,9.43773678973049e-07
"T_LINC02012",-0.287282369617938,0.0121064114992942
"T_UQCRC1",-0.322038836847474,0.00425224714774249
"T_PACS1",-0.427586417829744,7.27333970376952e-05
"T_CBX7",-0.60433778882911,1.84548204573483e-09
"T_CHIC1",0.505836883938311,1.33879859828625e-06
"T_GLYCTK",-0.544732116099314,1.3213890283529e-07
"T_MVD",-0.450107245436438,2.55191000158507e-05
"T_HNRNPA1P70",-0.29178019325464,0.0106484028168942
"T_SH3BGRL3",-0.277194411337214,0.0159570468268814
"T_PPM1L",0.437941265257684,4.5324684732439e-05
"T_RNF40",-0.450195461487563,2.5402661920563e-05
"T_ARHGAP24",0.265395729205601,0.0217575462596305
"T_AGAP2",-0.636328652691892,1.24602975293033e-10
"T_BLK",-0.259822695470799,0.025078324138842
"T_ANKRD22",0.297670583757588,0.00896956724753747
"T_CLASRP",-0.419573696864214,0.000104084885137939
"T_EHD1",-0.642575410131365,6.86138994561534e-11
"T_FAM193B",-0.557210663574858,5.83213477568629e-08
"T_MAP7D1",-0.430063350832173,6.49842938193143e-05
"T_JMJD8",-0.490478609500274,3.18283360131894e-06
"T_PELI1",0.534388149134096,2.51133777244311e-07
"T_AC017116.1",-0.364790012994425,0.000972953146345129
"T_TRGV3",-0.336877497601638,0.00261705959435054
"T_AC244197.3",-0.637004681940883,1.16601171033837e-10
"T_RTEL1",-0.488662517419285,3.5085622350403e-06
"T_HAPLN3",-0.59223187213984,4.66741510320323e-09
"T_ENPP4",0.478125728233127,6.14945587906658e-06
"T_TRAPPC6A",-0.497751304240717,2.13450222034287e-06
"T_SAP25",-0.672759909917179,2.98155006312198e-12
"T_ABCB8",-0.581007223155402,1.08221936561079e-08
"T_ARHGAP27",-0.313197999030929,0.00560255084653095
"T_RABGGTA",-0.420079021682181,0.000101819322724846
"T_SH3PXD2A",-0.266310146457797,0.0212475265735352
"T_SVIP",0.342690299263881,0.00215658976286384
"T_ABCD1",-0.304263812638525,0.00736723623502106
"T_BCL6",0.25395655894365,0.0290511149624167
"T_CNTLN",0.275270973677072,0.0167854322577713
"T_SH3GL1",-0.457919221080083,1.71832013957201e-05
"T_BEST1",0.253254496160738,0.02955650446107
"T_SHISAL2A",-0.591127766685944,5.03292491190585e-09
"T_SH3BGRL",0.849189052209475,3.60419030377243e-26
"T_PWAR6",0.321387475482892,0.00434473564545267
"T_DLG3",-0.312176074707079,0.0057919030248217
"T_GAB1",0.287478085270182,0.0120433294428442
"T_UBA52",-0.487622253161504,3.708505351252e-06
"T_C1orf159",-0.476309193004774,6.77357185080311e-06
"T_MYC",-0.594588222272963,3.89844125560471e-09
"T_PHRF1",-0.554235459705897,7.03804647894322e-08
"T_IFNGR1",0.473804015662947,7.69396225277724e-06
"T_SNORA11",-0.316337940008756,0.00508423203587217
"T_MIRLET7BHG",-0.501245773600248,1.74942514911545e-06
"T_RN7SKP255",-0.474816340152144,7.29676215355089e-06
"T_IL15",0.609854154849762,1.20452516552112e-09
"T_RPS11",-0.47572975929982,6.97059130905431e-06
"T_TNFSF12-TNFSF13",-0.274849874622014,0.0169873780041866
"T_TAGLN2",-0.308978725575691,0.00638122180489891
"T_AMIGO1",-0.445930079051971,3.11042225554921e-05
"T_TRMT61A",-0.518255142998822,6.596737130981e-07
"T_HIST1H3J",-0.258182764473401,0.0261255679047219
"T_RF00100",-0.358891424145332,0.00121125532357633
"T_NLRC5",-0.471549990970807,8.61693432593738e-06
"T_AC005912.1",-0.316475181444638,0.00506565841874036
"T_CREG1",0.404665663827559,0.000199576230735729
"T_LZTR1",-0.544645177595968,1.32839236073442e-07
"T_ALDH16A1",-0.449456456786195,2.6271146732562e-05
"T_WAS",-0.337291788432295,0.00257960000451523
"T_CDC37",-0.429772271939387,6.58224522465941e-05
"T_NME8",0.24052318368962,0.0400327437841075
"T_BATF2",0.326784860716433,0.00365258039584547
"T_SNHG20",-0.312299514701698,0.00577110028070517
"T_TMED7",0.95139295001237,4.22152930472384e-48
"T_FAM53B",-0.320771627803669,0.00443140169333307
"T_RNU4ATAC",-0.239656895638339,0.0408402695022962
"T_LOXL3",0.240827214053732,0.0397594020299154
"T_NMRAL1",-0.5318294366803,2.95076852409749e-07
"T_APOL4",0.278970528733135,0.0152123335083208
"T_SIPA1L3",-0.350477873657759,0.00163437141377608
"T_TRBV2",-0.238741266694118,0.0417142216754188
"T_AC090559.1",0.276378042313,0.0162948706262098
"T_BSG",-0.344592795292177,0.00201398213420029
"T_INO80E",-0.591581464788442,4.87584692108659e-09
"T_SARDH",-0.597834707661137,3.06089995969999e-09
"T_TNRC6C",-0.4577586301371,1.73193440814674e-05
"T_MEGF9",0.568962964814558,2.61425930009646e-08
"T_HAGHL",-0.667524796202503,5.25383188602848e-12
"T_VENTX",0.277443795626215,0.0158551086294382
"T_RP2",0.618443722853209,5.81757622264593e-10
"T_CIB1",-0.396227185121359,0.000283981565521185
"T_CAD",-0.611997824334799,9.95677454025695e-10
"T_OSBPL7",-0.546314698795463,1.19272432403039e-07
"T_LLGL1",-0.482870744337958,4.76739100891622e-06
"T_WLS",0.263560848737226,0.0228365203182635
"T_RPL41P1",-0.444641786264705,3.30146833383384e-05
"T_TRAF7",-0.430620948757277,6.33707145684235e-05
"T_ARHGEF11",-0.276499967351536,0.0162470851667267
"T_NECTIN2",0.328587563172919,0.00344100612564344
"T_C19orf24",-0.467588366724216,1.05216402215341e-05
"T_NSMF",-0.501425893245796,1.73528194951712e-06
"T_SLC25A39",-0.521807751621543,5.36332099508777e-07
"T_STK11IP",-0.446045130541321,3.09167559231753e-05
"T_HIST1H2BL",-0.297022930900748,0.00913200297043166
"T_LAX1",-0.357156913775771,0.00128734967637273
"T_SNORA5A",-0.578182804477343,1.32537046936461e-08
"T_KLF11",0.310732641218347,0.00604968279214258
"T_EML3",-0.549169785214931,9.94560693478926e-08
"T_SELENON",-0.343197515257488,0.00211799351330956
"T_NUDT22",-0.498964575411686,2.0006349608265e-06
"T_WDR18",-0.44873504001332,2.72395662324705e-05
"T_ADAM9",0.519785789334982,6.05115805795082e-07
"T_CHPT1",0.515867181038266,7.62801808375884e-07
"T_AC112229.3",-0.268202630687555,0.0202740703876108
"T_STK11",-0.551229313592372,8.607585324322e-08
"T_MGST1",0.315312724317916,0.00524371270952684
"T_TMEM160",-0.54144145877475,1.63404452975722e-07
"T_AC023055.1",-0.266912404976471,0.020933202098539
"T_AC087289.3",-0.242969030773707,0.0378028402037745
"T_MZT2B",-0.598053744256615,3.01849379202623e-09
"T_CSNK1D",-0.287856778639801,0.0119121986222358
"T_TRIB1",0.29176444774541,0.0106507337234445
"T_CCL2",0.346997932318705,0.00184980257569551
"T_SMARCA4",-0.483082157904796,4.71905320444408e-06
"T_LINC00426",-0.388868674722881,0.000382057561604249
"T_WDR6",-0.601683837378305,2.25183405890256e-09
"T_MFSD12",-0.522043453758952,5.29490726066435e-07
"T_SAP30",0.347200016862831,0.00183698578821482
"T_ACAP2-IT1",0.810170321981464,7.47008440664229e-22
"T_PIM2",-0.515317567664127,7.86028051639851e-07
"T_LINC00892",-0.271381991362529,0.0186724206437433
"T_AKR1E2",-0.298421416903716,0.00878107670150459
"T_BATF",-0.35810392301465,0.00124487357633163
"T_RNF44",-0.388459700494216,0.000388220095106228
"T_DPP9",-0.4258053209962,7.87120431804694e-05
"T_IL21R",-0.637752376614851,1.09495517121497e-10
"T_AC068446.2",0.236133269956756,0.0443527539253289
"T_TSC2",-0.524501182578583,4.56476309527304e-07
"T_TAF1C",-0.489751900610699,3.31562775422791e-06
"T_FBXL19",-0.391975893204273,0.000338103977976927
"T_ITGB1P1",-0.478322198892448,6.08567017089728e-06
"T_ZNF646",-0.596173760183066,3.43868301975597e-09
"T_PLCB2",-0.326259881944149,0.00371508656917627
"T_HNRNPH3",0.419499097796143,0.000104411750755545
"T_Z84492.1",-0.614348039807067,8.24990289078633e-10
"T_GNAI2",-0.241394023449296,0.0392337462163978
"T_NT5C",-0.534272980875976,2.52982397940588e-07
"T_KATNB1",-0.496474443473246,2.29501939596177e-06
"T_EIF6",-0.316244445855591,0.00509304913500716
"T_QKI",0.785776533708967,1.2287410955051e-19
"T_CC2D1A",-0.380875064908879,0.000522116888822887
"T_ARFRP1",-0.578069493485526,1.33317994176055e-08
"T_9-Sep",-0.523493030760137,4.84377193960743e-07
"T_TRAF2",-0.524299866816242,4.62212426138733e-07
"T_DUSP10",0.244792877103404,0.0361972185621714
"T_PLK3",-0.402104658821224,0.000222480455959189
"T_FHL1",-0.306562506511403,0.00687035812125332
"T_MKL1",-0.347992782828871,0.00178563076113995
"T_SPOPL",0.789648418379254,5.7586111262281e-20
"T_AP1M1",-0.468386959258571,1.01264018942515e-05
"T_CD81",-0.407413656759051,0.000176932794877027
"T_OAS2",0.258286531363245,0.0260508524632368
"T_TNFRSF8",0.328389827084587,0.00346533110298418
"T_CCDC57",-0.51208890698594,9.4534084454923e-07
"T_RHOQ",0.527371558584439,3.86044504059498e-07
"T_TMEM63A",-0.624596977981359,3.42069839232166e-10
"T_APEH",-0.539944250289293,1.79122581772765e-07
"T_TRIM56",-0.424363015177128,8.38456775987226e-05
"T_PLEKHM1P1",-0.306599837658056,0.00686483075009205
"T_MAN1A1",0.619575440185531,5.2827204329165e-10
"T_KLHL17",-0.488036238623067,3.6257036672827e-06
"T_RPL10",-0.591153717186943,5.03292491190585e-09
"T_SLC25A1",-0.491487334194253,3.0322121899251e-06
"T_SESN3",0.329673473560708,0.00332409845263995
"T_SELENOM",-0.55613339826598,6.26024018154578e-08
"T_KCNN4",-0.536069738805222,2.26264079148996e-07
"T_ENTPD6",-0.468851975515394,9.90649028347168e-06
"T_AC010422.3",-0.60882022486612,1.30129945350679e-09
"T_FBXL6",-0.511907026496117,9.53054943539251e-07
"T_PAWR",0.326933104608653,0.00363399064930929
"T_PTPN12",0.482878666072371,4.76739100891622e-06
"T_MFGE8",-0.552997862322261,7.63071636096362e-08
"T_TOP2A",0.276074247249452,0.0164182239745703
"T_TMEM250",-0.525695702962548,4.25395942986987e-07
"T_PRDX5",-0.286530975987056,0.0123598621746808
"T_CHN2",0.321945027244561,0.00426571097597114
"T_CLTB",-0.359409261739495,0.00118828534030016
"T_FLT3",0.269472434552847,0.0195746890890276
"T_HIST3H2BB",-0.403779284162801,0.000207565438842826
"T_NCDN",-0.506956100553771,1.26113035256486e-06
"T_SEMA3C",0.410475135443289,0.000155383500065516
"T_COMT",-0.304779457113822,0.00724958362520062
"T_USP36",-0.32970591783172,0.003321272352079
"T_HLX",0.243063900983947,0.0377249519911852
"T_STARD4",0.718963962843503,8.1958200939956e-15
"T_AC018638.4",-0.289353952171239,0.0114129726386245
"T_RFXANK",-0.480324016531177,5.45851022296811e-06
"T_PPP1R35",-0.558808747363243,5.24773682687284e-08
"T_CTC1",-0.584599957446041,8.24821033751941e-09
"T_PRMT1",-0.497845116366741,2.12419766831938e-06
"T_QTRT1",-0.568415104374806,2.70945114642512e-08
"T_RPS10",-0.538356105522382,1.98141294330569e-07
"T_TTC22",-0.559470989001157,5.01687735722458e-08
"T_C20orf27",-0.277015952258657,0.0160227261551592
"T_AC140134.1",0.250124002006497,0.0318879688107001
"T_IRF3",-0.563096267660673,3.91005231651704e-08
"T_ASL",-0.324644123485508,0.00391538355269002
"T_TEPSIN",-0.534001296909389,2.57582058789024e-07
"T_HIST1H4H",-0.442828901353951,3.60622051323425e-05
"T_AC018638.5",-0.45193197080897,2.32710305131897e-05
"T_ZNF513",-0.42070490287093,9.90853116148066e-05
"T_FGD6",0.39561994081729,0.000290409193952904
"T_PCYT2",-0.617550463828393,6.20524632076017e-10
"T_MCF2L",-0.599205348453215,2.76163732662062e-09
"T_TSHZ3",0.265984194004195,0.021425433416921
"T_GALNT3",0.428879843622353,6.84701543646844e-05
"T_RANGAP1",-0.448279965142875,2.78288203483321e-05
"T_ADPRH",0.320173131116353,0.00451255006128586
"T_RAB11FIP5",-0.316087642395489,0.00511737292827032
"T_FHOD1",-0.375736125063293,0.000640718638226946
"T_RRP7BP",-0.506617722454938,1.28089780467447e-06
"T_AMH",-0.383176355232586,0.000478529670411337
"T_SNORA77",-0.433030070416399,5.68795247218423e-05
"T_PHPT1",-0.242943350684565,0.0378214418999431
"T_KIAA0408",0.310566557549408,0.00608083854419939
"T_GOLT1B",0.931926809027424,1.16301211586578e-41
"T_LTB4R2",-0.537165214993142,2.13901459435166e-07
"T_CMTM6",0.660006649808894,1.18019454104419e-11
"T_FCHO2",0.431810837196173,5.99184142222301e-05
"T_GOLGA2P5",-0.379179442979068,0.000558116658238084
"T_MRPL54",-0.324738249572685,0.00390260972155482
"T_GADD45GIP1",-0.445149134824559,3.2251697122181e-05
"T_WASH2P",-0.487197685041047,3.78524259059042e-06
"T_FMNL2",0.260770860008163,0.0244827752711225
"T_AKNA",-0.513274573899669,8.87090412433464e-07
"T_BRMS1",-0.406642650147069,0.000183263917727437
"T_LINC00243",-0.420939195387272,9.80273990791744e-05
"T_PIGY",-0.387492000609788,0.000404137983660339
"T_TMEM150B",0.242110090346765,0.0385619171994317
"T_HMGA1",-0.566361739042227,3.11906580221932e-08
"T_MAP3K10",-0.472385548378015,8.27787285975781e-06
"T_RAI1",-0.269204395439568,0.0197122164630099
"T_TUBB4B",-0.280257726844543,0.0147213911075984
"T_AC099548.2",-0.3948260387188,0.00030012748822941
"T_KLHL3",-0.373876318987849,0.000689022878572333
"T_SLC35E2",-0.496453742118917,2.29641432566064e-06
"T_VARS",-0.466712484845724,1.1020124929689e-05
"T_TRADD",-0.59083601937329,5.15406454905271e-09
"T_AL512590.3",-0.37980312400417,0.000545230421117171
"T_SLC22A18",-0.325144563737353,0.00385112351323466
"T_JAK3",-0.599440046625013,2.72687877509424e-09
"T_DENND4B",-0.420950027682428,9.80089721072386e-05
"T_WIZ",-0.416231757961708,0.000120637632066847
"T_TM6SF1",0.3082261380913,0.00653107020794324
"T_SEC16A",-0.337805542706528,0.00253940618359897
"T_CAPN10",-0.543550777126607,1.41781724430752e-07
"T_CBWD6",0.642038083644179,7.23054556752309e-11
"T_RPS6KA1",-0.34704040085214,0.0018469921306831
"T_POR",-0.371177684126529,0.000766132781015427
"T_CCDC88A",0.539907459482938,1.79388373457357e-07
"T_PLAG1",0.235684321935985,0.0447998231235121
"T_SNORA80B",-0.51465798152722,8.17190465536298e-07
"T_CAPZA2",0.713221594307565,1.82715821050009e-14
"T_LAG3",-0.351359027669268,0.001585737097364
"T_DAPK3",-0.463506705367032,1.29578923286159e-05
"T_POLM",-0.557158810024559,5.83870637785327e-08
"T_FBXL16",-0.5048631410943,1.41190560020967e-06
"T_FTH1P22",-0.247323894961365,0.0340967338618907
"T_AD000671.2",-0.251679475568875,0.0307407061749352
"T_GGT7",-0.627371991079159,2.68684534495642e-10
"T_ARHGAP19-SLIT1",-0.379607684821433,0.00054875079916593
"T_RABEP2",-0.474459039262343,7.42406576100378e-06
"T_AP000977.1",-0.302965487013439,0.00767204863719042
"T_CEP78",0.279512981735751,0.0150099645429091
"T_MAPK3",-0.47497111024877,7.25349524619635e-06
"T_MEOX1",-0.314662203617203,0.00534996903465676
"T_B4GALT5",0.278057908501243,0.0156015683968646
"T_LYPLA2",-0.473616840258273,7.76065743203966e-06
"T_RNF123",-0.48248921221189,4.85885979156854e-06
"T_SLX1A",-0.333449164541824,0.00293208774957344
"T_ZNF185",0.239299768524714,0.041189695473834
"T_HS3ST3B1",-0.268402716819088,0.0201617979620626
"T_SLC25A22",-0.547804919721903,1.09046947009154e-07
"T_JMJD4",-0.669849877500005,4.03861796263269e-12
"T_AD000671.1",-0.332394810931219,0.00303573098184803
"T_P2RY2",0.288992362980879,0.011527086346842
"T_BCAT1",0.397133814745045,0.000273695378079112
"T_AC055748.1",0.250664478366569,0.0314715926658626
"T_MOB2",-0.534257832603343,2.52982397940588e-07
"T_WDR24",-0.4823265038986,4.89971558851882e-06
"T_KLC2",-0.542872608349641,1.48787257652542e-07
"T_MFNG",-0.565839249469739,3.23928317865737e-08
"T_ZNF385A",0.271483193244151,0.0186180402177762
"T_FBLN5",-0.408085118241249,0.000171956715938183
"T_LRRC45",-0.532346536641373,2.86609950743654e-07
